,File,Q,Pedestal,Trigger
0,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00000.csv,-1.853090138288496e-11,0.0017500618617882512,False
1,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00001.csv,1.9775292569838774e-11,0.0016590906425130204,True
2,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00002.csv,6.18563402726057e-11,0.00014462959876797966,True
3,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00003.csv,3.814886675504565e-11,0.0002744544620684994,True
4,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00004.csv,-1.174918367605767e-11,0.0013656219188641267,False
5,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00005.csv,2.2111561259427975e-12,0.000951452953500268,True
6,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00006.csv,3.591657580641096e-11,0.001432136161177177,False
7,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00007.csv,3.319154139973583e-11,0.0007402963985583065,False
8,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00008.csv,4.592749104213472e-11,0.0012258517291614663,False
9,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00009.csv,2.5731878614735538e-11,0.00040528500319811573,True
10,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00010.csv,-4.695945067978164e-10,0.0009985217021665272,True
11,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00011.csv,3.4722221942858015e-11,0.0007385001260680851,False
12,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00012.csv,5.58904129825918e-11,0.0012338782751523329,True
13,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00013.csv,-2.019746266286622e-11,0.00019404595372341578,True
14,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00014.csv,4.609725607620927e-11,0.0010154909204982139,True
15,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00015.csv,5.268934086808923e-11,0.0011414963387294044,False
16,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00016.csv,3.0899127460375704e-11,0.0009820696767938997,False
17,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00017.csv,1.2994187700092191e-11,0.001026614283622831,True
18,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00018.csv,6.875415182440742e-12,0.0007230200456778913,True
19,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00019.csv,-6.998946491239726e-11,6.457314446390562e-05,True
20,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00020.csv,-5.445506884222938e-10,0.0012066154448180124,True
21,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00021.csv,5.16937164935523e-12,0.0009917323048795172,True
22,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00022.csv,-5.057881979867295e-12,0.0008724628408613547,True
23,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00023.csv,-8.780860873212854e-11,0.0004020188534126282,True
24,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00024.csv,-1.8509770452571252e-10,0.0008472703420710987,True
25,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00025.csv,1.4065478600689824e-11,0.001969994289160988,False
26,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00026.csv,8.670725153063367e-11,0.00048797156858908214,False
27,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00027.csv,6.868954720836014e-11,0.0010417812900868674,False
28,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00028.csv,5.886297638930617e-11,0.0006594667722436651,True
29,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00029.csv,8.32649212444345e-11,0.0011761897229629822,True
30,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00030.csv,1.1058626553074678e-10,0.0002780193503827149,True
31,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00031.csv,-8.535157288965724e-11,0.0008410099348903821,True
32,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00032.csv,5.7464222472464514e-11,0.00040882176178191025,False
33,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00033.csv,2.2463324367863987e-11,0.0011003825359802506,True
34,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00034.csv,3.074366431072652e-11,0.00011149053638770182,True
35,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00035.csv,5.1534762524668046e-11,0.001024949655398602,False
36,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00036.csv,3.6047767384765095e-11,0.00038087119319445584,True
37,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00037.csv,6.707623707857176e-11,0.0013743051238768904,False
38,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00038.csv,4.1770700216815715e-11,0.0002935474028718812,True
39,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00039.csv,5.657090469724457e-11,0.0013062022014221615,True
40,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00040.csv,1.255481039435105e-11,0.0002223332080332249,True
41,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00041.csv,-3.084446989062665e-10,0.0011124640807722802,True
42,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00042.csv,3.718980703098093e-11,0.0005308902857409095,True
43,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00043.csv,-6.785683103516656e-11,8.428798029490767e-05,True
44,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00044.csv,4.393482682781897e-11,0.001363912122563829,False
45,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00045.csv,3.7640340484542926e-11,0.00040709878589769707,True
46,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00046.csv,-4.501685255903929e-10,0.00026174910824115386,True
47,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00047.csv,-2.7201905566871822e-11,0.0006688719620439442,True
48,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00048.csv,3.539757107593344e-11,0.0010020993372636773,True
49,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00049.csv,5.128583358514651e-11,0.0010783657192981904,True
50,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00050.csv,-9.257921857684725e-11,0.0009516004282588421,True
51,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00051.csv,4.745200111855767e-11,0.0010891297775327401,False
52,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00052.csv,5.309194818759215e-11,0.0004456634280698203,True
53,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00053.csv,3.251486032265569e-11,-3.729234153650484e-05,True
54,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00054.csv,4.370539972346567e-11,0.0013715962441961805,False
55,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00055.csv,-1.506051758986168e-11,0.0011375769252597065,True
56,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00056.csv,5.005283585992321e-11,0.0005333241145668514,True
57,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00057.csv,6.435987494949128e-11,0.0004512954612334194,False
58,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00058.csv,-5.5154587357514356e-12,0.0005159459972355491,True
59,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00059.csv,2.844038578436344e-11,0.0009499661171140686,False
60,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00060.csv,5.643200862157161e-11,0.0007746940580923043,False
61,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00061.csv,2.3855919195512744e-11,0.0011693409239380437,True
62,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00062.csv,3.499364564386821e-11,0.0007150215970938259,False
63,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00063.csv,-9.229251205459713e-13,0.00033974428874017544,True
64,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00064.csv,3.155037924626838e-11,0.00144725235437046,True
65,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00065.csv,3.5280513359557976e-11,0.0008770135705104361,True
66,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00066.csv,3.703126222491491e-12,0.000480675009793156,True
67,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00067.csv,2.624092696022685e-11,0.0011174218009681934,False
68,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00068.csv,4.592359314868022e-11,0.0004082301816755859,True
69,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00069.csv,4.70027344702448e-11,0.001423785431646034,False
70,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00070.csv,3.969630779884798e-11,0.000272606551115945,True
71,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00071.csv,2.1460249002128062e-11,0.0012143614944420302,True
72,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00072.csv,4.783850174698697e-11,0.0008121700251665254,False
73,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00073.csv,4.2479093884510476e-11,0.0013366400258994278,False
74,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00074.csv,9.684990981807639e-12,0.0011828960574503053,True
75,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00075.csv,6.690346897006821e-11,0.0012643750015998247,True
76,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00076.csv,-8.187080240336995e-12,0.00041365504049032206,True
77,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00077.csv,2.322182039600704e-11,0.0008527879960238771,True
78,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00078.csv,3.741360489834728e-11,0.0011014687805816544,False
79,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00079.csv,4.7826033876717444e-11,0.0002760574779249999,True
80,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00080.csv,-5.3451788583094237e-11,0.0014683939538914074,True
81,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00081.csv,-2.085026239137209e-11,0.0005269525376419824,True
82,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00082.csv,4.464438438081703e-11,0.0015092026624426629,False
83,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00083.csv,6.177787428160495e-11,-0.00023887087679589416,True
84,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00084.csv,-8.202358137694093e-12,0.0006549801421340655,True
85,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00085.csv,4.559625043680573e-11,0.0009152597317249038,False
86,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00086.csv,3.4918820049063376e-11,0.0007979703667275572,True
87,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00087.csv,3.239353755148312e-11,0.0012075458281845352,False
88,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00088.csv,-2.334445199827708e-10,0.0010868449900729906,True
89,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00089.csv,5.845119498163726e-11,0.0006549412538689411,False
90,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00090.csv,3.877090770554201e-11,0.001086511478058757,True
91,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00091.csv,3.687856211317897e-11,0.0016887849447264254,False
92,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00092.csv,-1.1069608376415663e-11,-0.00021237882508674978,True
93,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00093.csv,6.7913834522632e-11,0.001180060452173042,False
94,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00094.csv,4.951636484433851e-11,0.0005319881481111755,False
95,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00095.csv,3.082391681523208e-11,0.0008949898305996902,False
96,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00096.csv,8.373335078903113e-11,0.000857221288679937,False
97,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00097.csv,-4.998487850939417e-10,0.0007463766226262632,True
98,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00098.csv,2.504878544191353e-11,0.0012160053480490334,False
99,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00099.csv,2.953509970129742e-11,0.0005445204987154102,True
100,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00100.csv,2.9902491351788804e-11,0.0014687617711990034,False
101,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00101.csv,-6.488064180156191e-12,0.0013610175581221168,True
102,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00102.csv,5.0146801243570386e-11,0.0012375164009618394,False
103,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00103.csv,4.4264506847854e-11,0.001266530377160005,False
104,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00104.csv,2.953787957957047e-11,0.00012163090536022616,True
105,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00105.csv,3.762983879354017e-11,0.0012495758059501323,False
106,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00106.csv,5.32704738101133e-11,0.001114205205362039,True
107,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00107.csv,5.3784908276958173e-11,0.00028324642480435165,True
108,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00108.csv,5.855882103361984e-11,0.0009765862634236425,True
109,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00109.csv,2.1839089178931965e-11,0.00044057597790797174,True
110,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00110.csv,5.322539249062175e-11,0.0014011826928334039,False
111,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00111.csv,5.11698273305323e-11,0.00027939071021588666,True
112,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00112.csv,4.013224844115172e-11,0.0013122173412364766,False
113,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00113.csv,-1.0003303294435023e-11,0.000612435815789407,True
114,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00114.csv,3.775327516808482e-11,0.00026474567223072485,False
115,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00115.csv,2.6972901718783662e-11,0.0015434318936766729,False
116,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00116.csv,-2.9430565052639024e-10,0.00074506052166404,True
117,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00117.csv,-1.1028245923571066e-10,0.0016659899536229997,True
118,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00118.csv,7.514344875405242e-11,0.0009105761239296401,False
119,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00119.csv,5.790825120293739e-11,0.0006583841945600089,True
120,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00120.csv,5.3203311390725586e-11,0.0007120825884139757,True
121,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00121.csv,3.112030852750958e-11,0.0009475372291779026,False
122,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00122.csv,3.4989924651589576e-11,0.000596231194131735,True
123,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00123.csv,3.4560485031190044e-11,0.00024205626455098652,False
124,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00124.csv,4.6202940059952794e-11,0.0016415765580950162,True
125,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00125.csv,4.311627963732805e-11,0.0007882076289093112,False
126,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00126.csv,6.206670809590107e-11,0.0010222726504701405,True
127,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00127.csv,6.832315474541637e-11,0.0011867466202829665,False
128,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00128.csv,-9.280378578883928e-12,0.0008841557918628356,True
129,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00129.csv,6.10468105729143e-11,0.0011539191030924634,False
130,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00130.csv,4.609013501970843e-11,0.0011749614716356008,False
131,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00131.csv,5.66527174501105e-11,0.0012745277521668767,False
132,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00132.csv,5.714868486053821e-11,0.0005837110926242812,True
133,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00133.csv,7.206786784806582e-11,0.001190500170222194,False
134,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00134.csv,3.07950024634759e-11,0.0011826779266924615,False
135,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00135.csv,7.446921070895774e-11,0.0010767028822057862,False
136,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00136.csv,4.0366769604660453e-11,0.000781671361582534,True
137,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00137.csv,5.1198385980089414e-11,0.0010036201194197146,False
138,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00138.csv,4.6317014085733816e-11,0.00030570228529155886,True
139,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00139.csv,7.565071572033183e-11,0.0012396815540307968,False
140,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00140.csv,-7.540329545435261e-13,0.0005493412027941327,True
141,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00141.csv,6.263131947472755e-11,0.0010425782046100942,True
142,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00142.csv,-9.442268737904856e-12,0.0005595802683508736,True
143,/mnt/windows_file/DATA/_-300_-2400_-3000_LED_1KHz_9V_28ns_-656ns/C2--w--00143.csv,5.0058586813060223e-11,0.0012761358104717614,False
